Postre KAIGUR, sabor Limón, 125g, pack 4 unid.;0,78;130
Postre KAIGUR, sabor Plátano, 125g, pack 4 unid.;0,78;130
Postre PMI, sabor Fresa, 125g, pack 4 unid.;0,78;130
Postre S?DMILCH, Natural, 500g;0,61;101
Yogur KAIGUR, sabor Macedonia, 125g, pack 4 unid.;0,78;130
Postre DELICE, con Fruta en el Fondo, 150g;0,25;42
Postre KAIGUR, con Fresa, 125g, pack 4 unid.;0,94;156
Postre KAIGUR, con Melocotón y Maracuya, 125g, pack 4 unid.;0,94;156
Postre KAIGUR, con Melón y Piña, 125g, pack 4 unid.;0,94;156
Postre Desnatado KAIGUR, Natural, 125g, pack 4 unid.;0,81;135
Postre Desnatado PASCUAL, con Bífidus Activo, 125g, pack 4 unid.;0,98;163
Postre Zumísimo  PASCUAL, sabor Fresa, 125g, pack 4 unid.;0,9;150
Postre Zumísimo PASCUAL, sabor Limón, 125g, pack 4 unid.;0,9;150
Postre Zumísimo PASCUAL, sabor Melocotón, 125g, pack 4 unid.;0,9;150
Postre Desnatado KAIGUR, con Fresas, 125g, pack 4 unid.;0,94;156
Yogur Desnatado Pasteurizado con Fresa PASCUAL, 125g, 4unid.;1,16;193
Yogur Desnatado Pasteurizado con Macedonia PASCUAL, 125g, 4unid.;1,16;193
Yogur Desnatado Pasteurizado con Manzana PASCUAL, 125g, 4unid.;1,16;193
Yogur Desnatado Pasteurizado con Melocotón PASCUAL, 125g, 4unid.;1,16;193
Yogur Desnatado Pasteurizado con Piña PASCUAL, 125g, 4unid.;1,16;193
FRUTTIS con Frutas, Desnatado, tarrina 500g;0,65;108
Jardín de Frutas FRUITIGO, 250g;0,43;72
Natillas de Chocolate PASCUAL, 125g, pack 4 unid.;1,08;180
Natillas de Huevo PASCUAL, 125g, pack 4 unid.;1,08;180
Puddis Mezcla S?DMILCH, 125g, pack 4 unid.;0,69;115
Cuajada CONSUMER, 125g, pack 4 unid.;1,02;170
Cuajada DANONE, 135g, pack 2 unid.;1;166
Cuajada de Oveja GOSHUA, tarro de barro 140g;0,97;161
Cuajada KAIKU, 125g, pack 4 unid.;1,32;220
Flan de Huevo CLESA, 110g, pack 4 unid.;1,07;178
Flan de Huevo CONSUMER De Mi Pueblo,al baño María, 100g x 4unid.;1,2;200
Flan de Huevo DANONE, 110g, pack 4 unid.;1,44;240
Flan de Huevo GRAN DHUL, 110g, pack 4 unid.;1,71;285
Flan de Huevo PASCUAL, 100g, pack 4 unid.;1,14;190
Flan de Vainilla CLESA, 105g, pack 4 unid.;0,9;150
Flan de Vainilla CONSUMER, 105g, pack 4 unid.;0,64;106
Flan de Vainilla DANONE, 100g, pack 4 unid.;1,12;186
Flan de Vainilla GRAN DHUL, tamaño familiar 500g;1,39;231
Natillas de Coco DANONE, 100, pack 2 unid.;0,85;141
Natillas de Huevo CONSUMER De Mi Pueblo, pack 140g;0,92;153
Natillas de Huevo GOSHUA, con Caramelo, 140g;0,97;161
Natillas de Leche y Caramelo DANONE, 130g, pack 2 unid.;0,85;141
Natillas de Vainilla CLESA, 140g, pack 3 unid.;0,9;150
Natillas de Vainilla CONSUMER, 125g, pack 2 unid.;0,46;77
Natillas de Vainilla DANONE, para Beber, 140g, pack 4 unid.;2,47;411
Natillas de Vainilla DANONE, 130g, pack 2 unid.;0,85;141
Natillas de Vainilla EL PRADO, brik 1l;1,17;195
Natillas KAIKU, 125g, pack 4 unid.;1,27;211
Crema Catalana CONSUMER De Mi Pueblo, pack 150g;0,7;116
Crema de Chocolate CLESA, 130g, pack 3 unid.;0,9;150
Natillas de Chocolate CONSUMER, 125g, pack 2 unid.;0,46;77
Natillas de Chocolate DANONE, para Beber, 140g, pack 4 unid.;2,47;411
Natillas de Chocolate DANONE, 130g, pack 2 unid.;0,85;141
Arroz con Leche DANONE, 140g, pack 2 unid.;0,93;155
Arroz con Leche GOSHUA, tarro 140g;0,97;161
Arroz con Leche y Vainilla DANONE, 125g, pack 2 unid.;0,93;155
Copa de Chocolate y Nata DANONE, 100g, pack 2 unid.;0,8;133
Copa DELICE, sabor Chocolate y Nata, 100g, pack 4 unid.;0,97;161
Postre CLESA, sabor Chocolate, 125g, pack 4 unid.;1,07;178
Postre CONSUMER, sabor Chocolate, 150g, pack 4 unid.;0,73;121
Profiteroles NESTLÉ, 100g, pack 2 unid.;1,76;293
Tarta al Whisky PARMALAT, 115g, pack 2 unid.;1,94;323
Tiramisu PARMALAT, 115g, pack 2 unid.;1,94;323
Tocino de Cielo DHUL, 100g, pack 2 unid.;1,39;231
Toffe LA LECHERA, 150g, pack 2 unid.;1,17;195
Trufa LA LECHERA, 150g, pack 2 unid.;1,13;188
Mousse de Café NESTLÉ, 60g, pack 4 unid.;1,81;301
Mousse de Chocolate DU BONPRE, 85g;0,26;43
Mousse de Chocolate NESTLÉ, 60g, pack 4 unid.;1,81;301
Mousse de Yogur DANONE, sabor Fresa, 70g, pack 4 unid.;1,74;290
Mousse de Yogur DANONE, sabor Limón, 70g, pack 4 unid.;1,74;290
Mousse de Yogur Natural DANONE, 70g, pack 4 unid.;1,74;290
Mousse Maestro DANONE, sabor Chocolate, 60g, pack 4 unid.;1,78;296
Mi Primer DANONE, Fresa/Plátano, 125g x 4 unid.;2,91;484
Mi Primer DANONE, Petit Combi, 50 g x 6 unid.;2,17;361
Petit Suisse CLESA, sabor Fresa, 55g, pack 6 unid.;1,06;176
Petit Suisse DANONE, Light, sabor Fresa, 55g, pack 6 unid.;1,38;230
Petit Suisse DANONE, sabor Fresa y Plátano, 55g, pack 6 unid.;1,38;230
Petit Suisse DANONE, sabor Fresa, 55g, pack 6 unid.;1,38;230
Petit Suisse KAIKU, sabor Fresa, pack 4 unid.;0,73;121
Petit Suisse Natural CLESA, 55g, pack 6 unid.;1,06;176
Petit Suisse Natural DANONE, Azucarado, 55g, pack 6 unid.;1,38;230
Petit Suisse DANONE, con Cereales, 55g, pack 6 unid.;1,38;230
Petit Suisse DANONE, para Beber, sabor Fresa, 100g, pack 6 unid.;2,79;464
Petit Suisse DANONE, sabor Chocolate, 55g, pack 6 unid.;1,38;230
Petit Suisse DANONE, Varios Sabores, 55g, pack 6 unid.;1,38;230
Petit Suisse DANONE,Bebible,sabor Fresa-Plátano,100g,pack 6 unid;2,79;464
Petit Suisse NESQUIK, sabor Chocolate, 55g, pack 6 unid.;1,38;230
YOCO, Petit Frutas Rojas, 50g, pack 6 unid.;1,48;246
Mousse de Queso Natural DANONE, 75g, pack 2 unid.;1,17;195
Mousse de queso Sveltesse NESTLÉ, con fresas, 180g, pack 2 unid;0,93;155
Mousse de Queso Vitalínea DANONE, con Fresas, 75g, pack 2 unid.;1,17;195
Mousse de Queso Vitalínea DANONE, con Melocotón,75g,pack 2 unid.;1,17;195
Postre Danio DANONE, sabor Fresa, 150g, pack 2 unid.;1,31;218
Postre Danio DANONE, sabor Melocotón, 150g, pack 2 unid.;1,31;218
Postre Danio Natural DANONE, 150g, pack 2 unid.;1,31;218
Queso de Vaca PAZO, Tetilla aprox. 500g (7,14 euros/kg);3,57;594
Queso Semicurado Mahón de Vaca COINGA, D.O. Menorca, cuña aprox. 350g (9,54 euros/kg);3,339;556
Queso Curado de oveja, vaca y cabra CERRATO, mini aprox. 1,00kg (10,16 euros/kg);10,16;1690
Queso Curado de oveja, vaca y cabra MANZER, mini aprox. 1,00kg (9,15 euros/kg);9,15;1522
Queso Curado de vaca, oveja y cabra  CONSUMER, cuña aprox. 400g (8,99 euros/kg);3,596;598
Queso Curado de vaca, oveja y cabra  GRAN CAPIT?N, cuña aprox. 400g (10,19 euros/kg);4,076;678
Queso Curado de vaca, oveja y cabra CERRATO, cuña aprox. 400g (10,16 euros/kg);4,064;676
Queso Curado de vaca, oveja y cabra EL GRAN CARDENAL,cuña aprox. 400g (9,89 euros/kg);3,956;658
Queso Curado de vaca, oveja y cabra GARCÍA BAQUERO, cuña aprox. 400g (10,5 euros/kg);4,2;699
Queso Curado de vaca, oveja y cabra GARCÍA BAQUERO, mini aprox. 1,00kg (10,5 euros/kg);10,5;1747
Queso Curado GRAN CAPITAN, cuña;2,13;354
Queso Semicur. de vaca,oveja y cabra EL GRAN CARDENAL,cuña aprox 400g (9,32 euros/kg);3,728;620
Queso Semicurado de cabra, oveja y cabra EL PASTOR, cuña aprox. 400g (9,37 euros/kg);3,748;624
Queso Semicurado de oveja, vaca y cabra CARDENAL, mini aprox. 1,00kg (9,32 euros/kg);9,32;1551
Queso Semicurado de vaca, oveja y cabra CONSUMER, cuña aprox. 400g (8,35 euros/kg);3,34;556
Queso Semicurado de vaca, oveja y cabra GRAN CAPIT?N,cuña aprox. 400g (9,4 euros/kg);3,76;626
Queso Semicurado de vaca,oveja y cabra GARCÍA BAQUERO,cuña aprox 400g (9,59 euros/kg);3,836;638
Queso Tierno de vaca, oveja y cabra  CONSUMER, cuña aprox. 400g (7,75 euros/kg);3,1;516
Queso Tierno de vaca, oveja y cabra  EL VENTERO, cuña aprox. 400g (8,65 euros/kg);3,46;576
Queso Tierno de vaca oveja y cabra GARCÍA BAQUERO, cuña aprox. 400g (9,6 euros/kg);3,84;639
Queso Tierno de vaca, oveja y cabra LA CABAÐA, cuña aprox. 400g (8,7 euros/kg);3,48;579
Queso Viejo de oveja y vaca CAMPOCURADO, cuña aprox. 400g (11,11 euros/kg);4,444;739
Queso Viejo de vaca, oveja y cabra GARCIA BAQUERO, cuña 400g (13,63 euros/kg);5,452;907
Queso Viejo de vaca, oveja y cabra GARCÍA BAQUERO, cuña aprox. 400g (12,89 euros/kg);5,156;858
Queso Curado de oveja  DON BERNARDO, D.O. La Mancha, cuña aprox. 400g (13,76 euros/kg);5,504;916
Queso Curado de oveja  FLOR ESGUEVA, cuña aprox. 400g (13,16 euros/kg);5,264;876
Queso Curado de oveja  RONCARI, D.O. Valle de Roncal,cuña aprox. 400g (14,96 euros/kg);5,984;996
Queso Curado de Oveja FLOR ESGUEVA, cuña aprox. 400g (14,35 euros/kg);5,74;955
Queso de oveja  LANA, D.O. Idiazabal, Ahumado, cuña aprox. 400g (14,99 euros/kg);5,996;998
Queso de oveja  LANA, D.O. Idiazabal, Natural, cuña aprox. 400g (13,52 euros/kg);5,408;900
Queso de oveja  LIZARRA, D.O. Idiazabal, Ahumado, cuña aprox. 400g (13,76 euros/kg);5,504;916
Queso de oveja BOFFARD, cuña aprox. 400g (14,39 euros/kg);5,756;958
Queso de oveja IMPERIAL, cuña aprox. 400g (13,19 euros/kg);5,276;878
Queso de oveja LA VASCO NAVARRA,D.O Idiazabal,Ahumado,cuña aprox 400g (14,39 euros/kg);5,756;958
Queso de oveja LA VASCO NAVARRA,D.O Idiazabal,Natural,cuña aprox 400g (14,39 euros/kg);5,756;958
Queso de oveja LIZARRA,D.O. Idiazabal,Ahumado,cuña aprox. 400g (13,79 euros/kg);5,516;918
Queso Fresco ANGULO, Tradicional, 500g;2,97;494
Queso Fresco BERTA, tarrina 300g;1,79;298
Queso Fresco BURGO DE ARIAS, con Calcio, 3 unidades, 225g;2,33;388
Queso Fresco BURGO DE ARIAS, mini, pack 3 unid. x 75g;1,91;318
Queso Fresco BURGO DE ARIAS, pack 4 unid. x 125g;3,77;627
Queso Fresco BURGO DE ARIAS, tarrina 250g;1,8;299
Queso Fresco de Burgos BERTA, tarrina 500g;2,16;359
Queso Fresco de Burgos MAMA LOUISE, pack 4 unid. x 62,5g;1,93;321
Queso Fresco de Burgos MAMA LOUISE, 250g;1,9;316
Queso Fresco de Burgos SANNIA, tarrina 500g;2,76;459
Queso Fresco GAILLA, tarrina 300g;1,79;298
Queso Fresco GAILLA, tarrina 500g;2,75;458
CrÞme Roquefort SOCIETÉ, pack 125g;2,13;354
Queso Camembert PRESIDENT, 250g;2,13;354
Queso Roquefort SOCIÉTÉ, cuña 100g;2,14;356
Crema de queso Camembert PRESIDENT, tarrina 125g;1,36;226
Queso CAPRICE DES DIEUX, pack 200g;2,84;473
Queso MINI BABYBEL, 132g, bolsa 6 unid.;1,83;304
Queso Mini Maasdam MINI BABYBEL, 120g, pack 6 unid.;1,83;304
Queso CAPRICE DES DIEUX, pack 200g;2,84;473
Queso Feta en aceite TGT, 150g;2,34;389
Tarta de Queso ALDANONDO, 180g;1,25;208
Queso Rallado ALDANONDO, 100g;0,92;153
Queso Rallado CENTRAL LECHERA ASTURIANA, bolsa 90g;0,92;153
Queso Rallado EL CASERIO, bolsa 90g;0,94;156
Queso Rallado Emmental GROSJEAN, bolsa 100g;0,65;108
Queso Rallado Emmental GROSJEAN, 500g;3,4;566
Queso Rallado Emmental NEUTRO, 200g;1,64;273
Queso Rallado Emmental PRESIDENT, bolsa 100g;0,92;153
Queso Rallado Emmental PRESIDENT, 200g;1,83;304
Queso Rallado Filatto EL CASERIO, sobre 90g;0,97;161
Queso Rallado HOCHLAND, bolsa 100g;0,53;88
Queso Rallado Mozzarella DANAZELL, bolsa 200g;1,62;270
Queso Rallado Mozzarella EL CASERIO, 180g;1,67;278
Queso Rallado para pizza PIZZAFONTE, 200g;1,21;201
Queso Rallado Parma HOCHLAND, bolsa 50g;0,43;72
Queso Rallado 4 Quesos EL CASERIO, bolsa 140g;1,64;273
Pik Croq LA VACA QUE RIE, 140g, caja 6 unid.;1,74;290
Queso Fundido CONSUMER, en porciones, 250g;0,94;156
Queso Fundido desnatado LA VACA QUE RIE, en porciones, 250g;1,37;228
Queso Fundido EL CASERIO, en porciones, 125g;0,76;126
Queso Fundido EL CASERIO, en porciones, 250g;1,42;236
Queso Fundido EL CASERIO, en porciones, 375g;2,19;364
Queso Fundido LA VACA QUE RIE, en porciones, 250g;1,23;205
Queso Fundido SANTÉ, en porciones, 250g;1,5;250
Queso KIRI con Nata, 6 porciones, pack 120g;1,56;260
Queso Fundido CONSUMER, en lonchas, 150g;0,6;100
Queso Fundido CONSUMER, en lonchas, 300g;1,18;196
Queso Fundido Desnatado NUR DIET, en lonchas, 150g;0,65;108
Queso Fundido EL CASERIO, en lonchas, 150g;0,76;126
Queso Fundido EL CASERIO, en lonchas, 300g;1,47;245
Queso Fundido EL CASERIO, en lonchas, 450g;2,95;491
Queso Fundido ligero EL CASERIO, en lonchas , 150g;0,97;161
Queso Fundido SABANITAS, en lonchas 300g;1,27;211
Queso Fundido TRANCHETTES, en lonchas 150g;0,93;155
Queso Fundido TRANCHETTES, en lonchas, 300g;1,71;285
Queso Fundido TRANCHETTES, en lonchas, 450g;2,89;481
Queso a las Finas Hierbas PHILADELPHIA, tarrina 150g;1,47;245
Queso Azul SAN MILL?N, tarrina 125g;1,28;213
Queso de Ajo SAN MILL?N, tarrina 125g;1,28;213
Queso Light PHILADELPHIA, tarrina 200g;1,5;250
Queso Light SAN MILL?N, tarrina 175g;1,28;213
Queso Natural PHILADELPHIA, tarrina 200g;1,5;250
Queso Natural PHILADELPHIA, tarrina 300g;2,11;351
Queso Natural SAN MILL?N, tarrina 200g;1,28;213
Queso Roquefort PHILADELPHIA, tarrina 150g;1,47;245
Queso Salmón PHILADELPHIA, tarrina 150g;1,47;245
Crema de Membrillo QUIJOTE, fiambrera 400g;1,34;223
Membrillo CONSUMER, barqueta 400g;0,58;97
Mantequilla ARIAS, micro, 125g, pack 10 unid.;1,11;185
Mantequilla ARIAS, Salada, tarrina 125g;1,11;185
Mantequilla ARIAS, tarrina 250g;2,25;374
Mantequilla HOLANDESINA, lata 500g;5,56;925
Mantequilla PASCUAL, tarrina 250g;1,77;295
Mantequilla PRESIDENT, para Untar, tarrina 250g;1,96;326
Mantequilla Rulo CENTRAL LECHERA ASTURIANA, 250g;1,97;328
Margarina de Girasol CONSUMER, tarrina 500g;0,98;163
Margarina de Maíz ARTUA, tarrina 250g;0,92;153
Margarina de Maíz ARTUA, tarrina 500g;1,67;278
Margarina de Maíz CONSUMER,  tarrina 500g;1,01;168
Margarina FLORA Proactiv, tarrina 250g;3,37;561
Margarina LIGERESA, tarrina 250g;0,86;143
Margarina Vegetal CONSUMER Biactive Calcio, tarrina 500g;0,98;163
Margarina Vegetal FLORA, tarrina 250g;0,9;150
Margarina Vegetal Ligera CONSUMER, tarrina 500g;0,98;163
Margarina Vegetal MARGET, tarrina 500g;0,62;103
Margarina Vegetal TULIP?N, tarrina 250g;0,75;125
Nata FOUETTEE, spray 250g;1,02;170
Nata KAIKU, para Cocinar, brik 200 ml;0,87;145
Nata Líquida ASTURIANA, brik 500 ml;1,99;331
Nata Líquida CONSUMER, brik 500g;1,4;233
Nata Líquida KAIKU, brik 1l;3,24;539
Nata Líquida KAIKU, brik 200ml;0,9;150
Nata Líquida LA LECHERA, brik 500 ml;1,69;281
Nata Líquida para Cocinar CONSUMER, brik 200ml;0,52;87
Nata Líquida PASCUAL, brik 1l;2,73;454
Nata Líquida PASCUAL, brik 200 ml;0,85;141
Nata Montada CONSUMER, spray 250g;1,37;228
Nata PRESIDENT, spray 250g;1,49;248
Nata RAM, para Cocinar, brik 200 ml;0,84;140
Nata RAM, spray 250g;1,69;281
Crema de Café S?DMILCH, 10g, pack 10 unid.;0,37;62
Batido al Cacao CONSUMER, botella 1l;0,58;97
Batido al Cacao Prisma PULEVA, brik 250 ml;0,45;75
Batido al Cacao Prisma PULEVA, con Cereales, brik 250 ml;0,45;75
Batido de Cacao CACAOLAT, botella 1l;1,21;201
Batido de Cacao CELTA, brik 200 ml, pack 3 unid.;0,83;138
Batido de Cacao CHUFI, botella 1l;0,75;125
Batido de Cacao KAIKU, botella 1l;0,86;143
Batido de Cacao KAIKU, botella 200 ml;0,31;52
Batido de Cacao KAIKU, brik 200 ml, pack 3 unid.;0,86;143
Batido de Cacao OKEY, botella 750 ml;0,86;143
Batido de Cacao PASCUAL, brik 200 ml, pack 3 unid.;0,92;153
Batido de Cacao RAM, brik 200 ml, pack 3 unid.;0,85;141
Chocolate a la Taza KAIKU, brik 1l;1,59;265
Chocolate a la Taza RAM, brik 1l;1,54;256
Batido de Fresa CELTA, brik 200 ml, pack 3 unid.;0,83;138
Batido de Fresa CHOLECK, botella 1l;0,75;125
Batido de Fresa KAIKU, botella 1l;0,86;143
Batido de Fresa KAIKU, brik 200 ml, pack 3 unid.;0,89;148
Batido de Fresa OKEY, botella 200 ml, pack 6 unid.;2,28;379
Batido de Fresa OKEY, botella 750 ml;0,86;143
Batido de Fresa PASCUAL, brik 200 ml, pack 3 unid.;0,92;153
Batido de Vainilla CELTA, brik 200 ml, pack 3 unid.;0,83;138
Batido de Vainilla CHOLECK, botella 1l;0,75;125
Batido de Vainilla KAIKU, botella 1l;0,86;143
Batido de Vainilla KAIKU, botella 200 ml;0,31;52
Batido de Vainilla KAIKU, brik 200 ml, pack 3 unid.;0,86;143
Batido de Vainilla OKEY, botella 200 ml, pack 6 unid.;2,28;379
Batido de Vainilla PASCUAL, brik 200 ml, pack 3 unid.;0,92;153
Batido de Vainilla RAM, botella 1l;0,89;148
Batido Bio DON SIMON, Multifrutas, pack 3x 0.33l;1,35;225
Batido Bio DON SIMON, sabor Caribe, pack 3x 0.33l;1,35;225
Batido Bio PASCUAL, sabor Frutas Mediterráneas, brik 0,33l;0,51;85
Batido Bio PASCUAL,sabor Frutas Tropicales,Energético,brik 0,33l;0,51;85
Batido Biovit DON SIMON, Caribe, 0% Materia Grasa, brik 0,33l;0,42;70
Batido Biovit DON SIMON, Caribe, 0% Materia Grasa, brik 1l;1,07;178
Batido Biovit DON SIMON, Multifruta, 0% Materia Grasa, brik 1l;1,07;178
Batido Sport Frutas CHOLECK, Energético, brik 0,33l;0,42;70
Batido Sport Mountain CHOLECK, Energético, brik 0,33l;0,42;70
Batido Sport Tropical CHOLECK, Energético, brik 0,33l;0,42;70
Leche Merengada PULEVA, Canela y Limón, brik 1l;0,99;165
Horchata CHUFI, botella 1l;1,01;168
Horchata Prisma CHUFI, brik 0,33l;0,51;85
Café en Grano BAQUÉ, de Colombia, envase 250g;2,71;451
Café en Grano BAQUÉ, Descafeinado, envase 250g;2,16;359
Café en Grano BAQUÉ, Natural, envase 250g;1,78;296
Café en Grano BAQUÉ, Natural, envase 500g;3,53;587
Café en Grano CONSUMER, Natural, envase 250g;1,52;253
Café en Grano CONSUMER, Natural, envase 500g;3,04;506
Café en Grano CONSUMER, Torrefacto, envase 250g;1,53;255
Café en Grano FORTALEZA, Natural, pack 250g;1,72;286
Café en Grano FORTALEZA, Natural, pack 500g;3,43;571
Café en Grano FORTALEZA, Torrefacto, pack 250g;1,77;295
Café Molido BAQUÉ, Natural, envase 250g;1,23;205
Café Molido CONSUMER, Natural, envase 250g;1,16;193
Café Molido FORTALEZA, Natural, pack 250g;1,23;205
Café Molido MARCILLA, Aroma Natural, pack 250g;1,23;205
Café Molido BAQUÉ, Arábica, envase 250g;2,71;451
Café Molido BAQUÉ, de Colombia, envase 250g;2,53;421
Café Molido BAQUÉ, Expresso, envase 250g;2,71;451
Café Molido BAQUÉ, Gran Sabor, envase 250g;1,24;206
Café Molido BAQUÉ, Orígenes Selectos, pack 250g;4,09;681
Café Molido BAQUÉ, Selección, envase 500g;5,53;920
Café Molido ENERGETIC, con Ginseng, envase 250g;1,91;318
Café Molido ENERGETIC, con Guaraná, envase 250g;1,91;318
Café Molido FORTALEZA Gipuzkoa, Natural, pack 250g;1,81;301
Café Molido FORTALEZA, Grandes Orígenes, pack 250g;2,53;421
Café Molido FORTALEZA, Natural, 100% Puro Arábica, bote 250g;2,53;421
Café Molido Grandes Origenes FORTALEZA, de Colombia, pack 250g;2,53;421
Café Molido Grandes Origenes FORTALEZA, de Costa Rica, pack 250g;2,53;421
Café Molido Grandes Origenes FORTALEZA, de Kenya, pack 250g;2,53;421
Café Molido SAIMAZA, Mezcla Gran Selección, envase 250g;1,72;286
Café Molido SAIMAZA, Natural Selección, envase 250g;1,72;286
Café Molido MARCILLA, Mezcla, pack 250g;1,23;205
Café Molido Mezcla BAQUÉ, 50%Natural-50%Torrefacto, envase 250g;1,23;205
Café Molido Mezcla CONSUMER, 50%Natural-50%Torrefacto, 250g;1,16;193
Café Molido Mezcla FORTALEZA,50%Natural/50%Torrefacto,pack 250g;1,23;205
Café molido descafeinado BAQUÉ,  envase 250g;1,71;285
Café molido descafeinado BAQUÉ, de Colombia, envase 250g;2,76;459
Café molido descafeinado CONSUMER, envase 250g;1,57;261
Café Molido Descafeinado FORTALEZA, bote 250g;2,73;454
Café molido descafeinado FORTALEZA, pack 250g;1,72;286
Café soluble natural BAQUÉ, envase 200g;3,71;617
Café soluble natural CONSUMER, envase 100g;1,48;246
Café Soluble natural CONSUMER, envase 200g;3,09;514
Café soluble natural DILUZZO, envase 200g;2,37;394
Café soluble natural NESCAFÉ, Alta Rica, envase 100g;3,15;524
Café soluble natural NESCAFÉ, de Colombia, envase 100g;3,15;524
Café soluble natural NESCAFÉ, envase 100g;2,46;409
Café soluble natural NESCAFÉ, envase 200g;4,17;694
Café soluble natural NESCAFÉ, envase 50g;1,37;228
Café soluble natural NESCAFÉ Solo, envase 100g;3,21;534
Café Soluble Descafeinado BAQUÉ, envase 200g;4,02;669
Café Soluble Descafeinado CONSUMER, envase 100g;1,71;285
Café Soluble Descafeinado CONSUMER, envase 200g;3,71;617
Café Soluble Descafeinado DILUZZO, envase 200g;2,88;479
Café Soluble Descafeinado NESCAFÉ, envase 100g;2,88;479
Café Soluble Descafeinado NESCAFÉ, envase 200g;4,84;805
Café Soluble Descafeinado NESCAFÉ, envase 50g;1,58;263
Café Soluble CONSUMER, Descafeinado, pack 20g, 10 sobres;0,65;108
Café Soluble CONSUMER, Natural, pack 20g, 10 sobres;0,6;100
Café Soluble Descafeinado SOLEY, pack 20g, 10 sobres;0,8;133
Café Soluble FORTALEZA, Descafeinado, pack 20g, 10 sobres;0,73;121
Café Soluble NESCAFÉ, Descafeinado, pack 20g, 10 sobres;0,79;131
Café + Cacao NESCAFÉ Mix, envase 200g;2,02;336
Café Soluble NESCAFÉ, Expresso, envase 20g;0,93;155
Café Soluble NESTLÉ, Vienés, pack 144g, 8 unid.;2,11;351
Cappuccino NESCAFÉ, con Vainilla, pack 108g, 8 unid.;2,14;356
Cappuccino NESCAFÉ, Descafeinado, pack 125g, 10 unid.;2,21;368
Capuccino CONSUMER, pack 125g, 10 sobres;1,51;251
Capuccino NESCAFÉ, envase 125g;2,05;341
Achicoria Especial-Expres EL CHIMBO, envase 200g;0,8;133
Achicoria Especial-Expres EL CHIMBO, envase 500g;2,04;339
Achicoria Soluble CONSUMER, envase 200g;2,2;366
Achicoria Soluble LEROUX, Avellana, envase 100g;1,91;318
Achicoria Soluble LEROUX, Caramelo, envase 100g;1,91;318
Achicoria Soluble LEROUX, envase 200g;2,54;423
Achicoria Soluble LEROUX, Vainilla, envase 100g;1,91;318
Malta Muller, envase 200g;0,54;90
Achicoria y Café RICORE, envase 200g;3,82;636
Cereales para Beber EKO, Solubles, con Miel, envase 150g;1,81;301
Cereales para Beber EKO, Solubles, envase 75g;1,06;176
Cereales Solubles CONSUMER, envase 150g;1,12;186
Cereales Solubles EKO, envase 150g;1,81;301
Soluble de Cacao COLA CAO, envase 425g;1,78;296
Soluble de Cacao COLA-CAO Turbo Instantáneo, envase 400g;1,78;296
Soluble de Cacao COLA-CAO,6 Sobres Individuales, 108g, 6 unid.;1,14;190
Soluble de Cacao CONSUMER, envase 500g;1,02;170
Soluble de Cacao NESQUIK Instantáneo, envase 400g;1,56;260
Soluble de Cacao COLA-CAO, envase 800g;3,35;557
Soluble de Cacao COLA-CAO Turbo Instantáneo, envase 750g;3,35;557
Soluble de Cacao CONSUMER, envase 900g;1,67;278
Soluble de Cacao NESQUIK Instantáneo, envase 800g;3,01;501
Soluble de Cacao NESQUIK Refill, envase 1kg;3,81;634
Soluble de Cacao COLA-CAO, caja 3kg;8,96;1491
Soluble de Cacao CONSUMER, caja 3kg;5,54;922
